,AEM CN Equity,AQN CN Equity,ATD CN Equity,BMO CN Equity,BNS CN Equity,ABX CN Equity,BCE CN Equity,BAM CN Equity,BN CN Equity,BIP-U CN Equity,CAE CN Equity,CCO CN Equity,CAR-U CN Equity,CM CN Equity,CNR CN Equity,CNQ CN Equity,CP CN Equity,CTC/A CN Equity,CCL/B CN Equity,CVE CN Equity,GIB/A CN Equity,CSU CN Equity,DOL CN Equity,EMA CN Equity,ENB CN Equity,FM CN Equity,FSV CN Equity,FTS CN Equity,FNV CN Equity,WN CN Equity,GIL CN Equity,H CN Equity,IMO CN Equity,IFC CN Equity,K CN Equity,L CN Equity,MG CN Equity,MFC CN Equity,MRU CN Equity,NA CN Equity,NTR CN Equity,OTEX CN Equity,PPL CN Equity,POW CN Equity,QSR CN Equity,RCI/B CN Equity,RY CN Equity,SAP CN Equity,SHOP CN Equity,SLF CN Equity,SU CN Equity,TRP CN Equity,TECK/B CN Equity,T CN Equity,TRI CN Equity,TD CN Equity,TOU CN Equity,WCN CN Equity,WPM CN Equity,WSP CN Equity
2019-05-08,55.0,15.2,39.955,105.47,72.44,16.94,59.76,,33.9735,33.5702,31.41,13.87,48.28,55.91,125.02,18.955,59.526,150.96,55.67,12.06,96.24,1121.574,40.65,50.53,49.52,12.64,116.51,49.6,95.78,100.98,50.33,21.74,38.47,111.04,4.17,67.55,71.71,24.46,48.48,63.62,69.59,54.25,47.35,30.28,89.68,69.27,105.93,45.55,35.267,55.39,43.88,57.4827,29.64,24.66,87.8151,75.1,19.92,123.18,27.37,69.42
2019-05-09,54.78,15.25,40.65,104.55,72.06,16.63,59.88,,33.4425,33.7212,31.2,13.96,48.36,55.58,124.98,18.965,59.114,148.33,56.27,12.06,95.75,1117.948,40.56,50.44,49.17,12.47,115.34,49.68,98.11,100.71,50.52,21.72,38.33,112.47,4.14,68.37,64.57,24.25,48.53,63.49,68.05,54.18,47.47,30.08,90.18,68.39,105.98,45.72,35.02,53.85,43.57,57.4098,29.26,24.44,88.3546,74.64,20.14,123.22,27.0,69.58
2019-05-10,54.19,15.25,40.4,104.16,72.33,16.09,59.8,,34.4026,33.5702,31.28,13.85,48.81,55.385,124.08,18.98,58.88,144.43,55.94,12.13,96.26,1122.938,40.05,50.32,49.41,12.45,116.16,49.83,98.17,100.83,50.5,21.91,37.95,113.91,4.08,67.97,63.45,23.8,48.68,63.38,69.92,54.14,47.63,29.86,90.19,69.08,105.42,45.72,34.727,53.71,42.76,57.3461,29.4,24.575,89.1119,74.28,19.88,124.41,27.03,70.04
2019-05-13,55.93,15.34,40.53,102.86,70.53,16.6,59.86,,34.1988,33.8962,31.14,13.72,48.94,54.695,123.39,18.32,58.482,141.28,55.35,11.78,95.5,1118.825,39.69,50.52,50.3,11.74,115.79,50.12,102.18,101.18,49.33,21.99,37.35,114.75,4.28,67.79,61.08,23.15,48.74,63.1,67.5,53.35,47.53,29.04,88.68,69.11,104.39,45.29,33.778,52.65,42.33,57.4007,28.11,24.585,88.7177,73.73,19.31,124.17,27.75,69.57
2019-05-14,55.88,15.27,40.91,103.31,71.37,16.79,60.25,,34.3597,34.1981,31.61,13.64,48.74,54.89,124.28,18.76,59.068,142.32,56.3,12.06,95.97,1136.389,40.49,50.67,49.09,11.9,115.78,50.2,101.68,101.65,49.56,22.1,37.77,115.73,4.21,69.11,60.9,23.63,48.9,62.94,67.13,53.51,47.73,29.54,89.37,68.67,104.7,45.31,34.087,53.06,42.98,58.2206,28.28,24.6,89.7343,73.96,19.68,124.88,27.42,71.18
2019-05-15,55.21,15.48,41.815,103.58,71.1,16.77,60.21,,34.3007,34.1921,31.65,13.49,49.14,55.02,124.66,18.66,59.834,139.1,59.99,11.86,96.41,1145.074,40.42,51.1,49.3,11.58,116.85,50.37,101.92,101.38,50.02,22.28,37.82,115.86,4.26,69.06,61.13,23.48,48.72,63.3,67.76,53.68,48.09,28.55,89.67,68.41,104.71,45.48,35.501,53.37,43.15,58.4575,28.35,24.565,90.3152,73.98,19.72,126.32,27.23,72.66
2019-05-16,54.89,15.62,41.92,104.01,71.53,16.38,60.85,,34.424,34.174,32.0,13.73,49.42,55.29,127.3,18.73,61.576,140.09,59.23,11.8,97.4,1162.278,41.22,51.29,49.91,12.01,120.0,50.07,101.41,102.74,50.44,22.45,38.01,116.29,4.23,70.21,60.04,23.64,49.36,63.45,67.38,54.28,48.95,28.54,91.29,68.88,105.41,45.8,37.449,53.63,43.76,59.1043,28.41,24.75,91.0725,74.41,19.69,127.83,26.8,73.46
2019-05-17,55.33,15.7,42.3,103.42,71.45,16.45,60.59,,34.2149,34.1136,36.67,13.59,49.11,55.32,126.35,18.335,61.598,140.64,60.03,11.63,97.54,1169.676,41.55,51.54,50.5,11.85,118.09,50.13,102.22,102.73,50.63,22.45,37.61,116.22,4.25,69.97,59.87,23.25,49.32,63.08,66.5,54.87,48.91,28.03,90.82,68.75,105.12,45.91,36.805,53.41,43.33,59.6691,27.46,24.675,90.6887,74.37,19.33,127.16,27.04,73.79
2019-05-21,54.86,15.63,41.975,104.63,71.79,16.25,60.97,,33.8448,33.7272,35.36,13.92,49.63,56.06,125.72,18.33,60.9,140.87,59.15,11.74,98.2,1152.326,43.0,51.6,50.38,11.0,115.59,50.22,101.83,102.19,50.1,22.53,37.86,117.0,4.2,69.79,59.63,23.8,49.77,63.06,65.6,54.92,48.91,28.83,92.2,69.95,105.2,45.3,36.594,54.13,44.0,60.1063,27.66,24.925,90.7509,74.37,19.32,126.82,27.19,73.45
2019-05-22,54.13,15.64,42.865,104.07,71.28,16.01,61.0,,33.7214,33.7815,34.56,13.67,49.74,53.605,124.91,18.01,60.918,139.29,60.0,11.48,98.38,1178.653,43.24,51.7,49.99,9.83,115.56,50.59,99.54,103.37,50.15,22.62,37.56,117.7,4.17,69.91,59.36,23.6,49.87,62.81,65.0,55.07,48.85,29.08,92.36,70.4,105.18,45.66,37.354,53.73,42.88,59.8239,27.18,24.92,90.6472,73.85,18.86,127.46,26.56,73.6
2019-05-23,55.07,15.77,42.775,101.86,70.5,16.13,60.88,,33.6409,34.1076,33.84,13.76,50.23,51.935,123.02,17.41,59.8,138.74,60.98,11.1,98.62,1179.404,43.21,51.78,49.81,9.85,126.0,50.67,99.05,102.91,49.47,22.75,36.49,118.47,4.21,70.0,58.7,23.1,49.8,62.32,63.8,54.39,47.97,28.52,92.46,71.16,102.64,45.46,36.587,53.21,41.37,59.3138,26.38,25.24,90.2841,75.45,17.73,127.76,27.08,71.2
2019-05-24,55.22,15.79,42.385,103.6,70.6,16.03,60.87,,33.7321,34.1136,33.85,13.46,49.86,52.28,122.98,17.495,60.042,138.6,62.14,11.08,98.19,1172.434,43.05,51.78,50.35,9.82,127.36,50.76,98.77,102.51,49.35,22.82,36.75,117.77,4.22,69.96,59.23,23.26,49.36,62.15,64.7,54.35,48.29,28.8,92.02,71.18,103.39,44.94,37.073,53.83,41.81,60.0152,26.61,25.14,90.419,76.1,17.86,127.13,27.25,71.15
2019-05-27,55.43,15.82,42.665,103.52,70.57,15.93,60.86,,34.0915,34.4276,34.25,13.52,50.23,52.23,124.5,17.95,60.872,139.55,62.34,11.23,98.84,1173.545,43.08,51.81,50.71,10.02,127.27,50.82,99.04,102.84,49.45,22.77,37.1,118.52,4.23,70.38,60.15,23.67,49.57,62.57,64.97,55.03,48.74,29.04,92.51,70.88,104.74,45.3,37.623,54.23,42.8,59.833,27.04,25.28,90.502,76.52,17.87,128.46,27.43,72.37
2019-05-28,55.56,15.93,42.975,103.04,70.15,15.88,61.35,,34.0218,34.6087,34.2,13.61,49.59,51.84,123.03,17.725,60.64,138.04,62.1,11.2,99.63,1164.802,43.49,51.77,51.2,9.97,124.15,51.18,99.83,102.81,49.38,22.9,36.78,116.44,4.35,70.79,60.35,23.22,49.27,62.27,64.62,54.68,48.83,28.72,92.07,71.53,104.05,45.4,38.142,53.31,42.25,60.7258,27.12,25.245,91.2696,76.25,17.67,126.42,27.7,72.46
2019-05-29,55.8,15.81,41.625,100.35,69.85,15.88,61.24,,33.6463,34.3189,33.67,13.63,49.38,51.61,120.76,18.405,59.8,137.33,61.58,11.32,98.45,1135.668,43.0,51.68,50.15,9.93,122.06,51.09,100.15,101.87,49.08,22.92,36.9,116.75,4.3,69.58,59.22,23.14,49.3,61.89,65.64,53.92,48.15,28.81,89.07,71.42,102.66,44.92,36.785,53.28,42.28,59.7602,27.06,25.05,88.977,75.16,17.7,125.63,27.97,71.0
2019-05-30,56.66,15.79,41.85,99.28,69.4,15.92,60.94,,33.5551,33.9627,34.22,13.54,49.05,51.325,120.79,18.265,59.714,134.59,61.66,11.26,98.7,1154.295,42.79,51.49,49.63,10.01,122.18,50.82,101.04,101.19,49.29,22.66,36.69,116.59,4.29,69.34,59.36,23.14,49.57,61.3,66.11,53.73,48.23,28.71,87.95,71.08,102.59,45.06,37.406,53.03,41.92,59.496,26.71,25.055,89.1845,74.88,17.38,126.55,28.55,70.8
2019-05-31,58.95,15.77,41.535,98.12,68.56,16.81,60.86,,33.2548,33.6849,34.47,13.64,48.98,51.245,119.82,18.255,59.252,135.2,61.57,11.08,98.52,1140.766,42.69,52.04,49.76,9.84,122.49,51.05,104.36,100.97,48.77,22.9,36.13,116.21,4.42,69.36,57.89,22.68,49.33,60.71,65.92,53.74,48.22,28.49,88.96,71.11,101.58,44.98,37.184,52.46,41.65,60.0061,27.47,24.96,89.1119,73.9,17.2,127.87,29.89,71.29
2019-06-03,60.74,15.81,41.975,98.38,69.21,17.65,61.08,,33.2548,33.6185,34.87,13.88,49.05,51.59,120.44,17.885,59.854,134.01,62.25,10.85,96.77,1119.868,43.21,52.3,47.42,10.1,121.79,51.34,104.91,101.54,48.16,23.04,35.96,116.92,4.79,69.43,58.64,22.82,49.53,60.73,67.3,52.45,48.18,28.47,87.83,71.39,101.78,45.34,35.584,52.81,40.69,59.5324,27.95,25.11,88.9355,73.71,17.24,126.62,30.43,70.55
2019-06-04,60.66,15.85,42.075,99.83,70.5,17.72,61.32,,33.4532,33.9083,35.61,13.84,48.83,52.5,121.14,18.005,60.508,136.1,63.39,10.75,97.36,1117.324,43.55,52.48,47.88,10.59,122.19,51.37,104.14,101.79,48.67,23.06,35.79,116.11,4.77,69.84,60.08,23.53,49.65,61.6,68.81,53.04,48.66,28.87,86.99,71.42,103.07,45.26,36.795,53.57,40.52,60.2612,28.72,25.185,88.1782,74.74,17.67,122.46,30.32,70.95
2019-06-05,61.63,16.03,42.59,99.76,69.95,17.76,61.98,,33.7375,33.7453,35.23,13.59,49.27,51.93,122.65,17.39,61.392,136.56,63.74,10.36,98.96,1132.685,43.95,53.39,47.74,10.29,125.85,51.6,104.88,102.6,49.14,22.93,36.3,116.89,4.73,70.71,59.03,23.67,50.33,61.97,69.04,53.85,48.39,28.77,88.74,71.5,103.5,45.95,39.224,53.56,40.24,60.3067,28.53,25.355,90.865,75.24,16.85,124.68,30.41,71.49
2019-06-06,61.73,16.25,42.67,99.38,70.03,18.09,62.4,,33.9306,34.0895,34.51,13.52,49.51,51.695,121.57,17.56,61.784,137.69,63.65,10.53,99.9,1137.686,43.89,53.42,47.33,10.5,127.53,51.81,104.7,102.23,48.89,23.08,36.46,118.03,4.71,70.65,58.71,23.7,50.17,61.78,69.25,54.5,48.45,28.48,87.82,71.65,103.21,42.93,39.746,53.65,40.62,60.2339,28.38,25.49,91.2489,75.4,16.87,124.53,30.48,71.7
2019-06-07,61.34,16.28,42.785,98.97,70.4,18.01,62.24,,34.011,34.4034,34.4,13.65,49.55,51.74,121.15,17.75,62.342,135.4,63.8,10.94,100.17,1152.882,42.8,53.1,47.14,10.69,125.82,51.87,102.89,103.01,48.96,22.92,36.43,118.67,4.61,70.75,59.43,23.73,50.2,61.89,68.65,54.64,48.4,28.3,89.03,70.92,103.22,40.13,40.569,53.83,40.52,60.6985,28.38,25.035,92.1307,75.33,16.98,124.8,30.47,71.2
2019-06-10,60.85,16.07,43.35,99.33,70.72,17.84,62.11,,33.8019,34.337,34.14,13.5,49.49,51.905,119.9,17.81,61.674,135.85,63.91,10.98,100.0,1177.474,43.0,53.06,46.95,10.77,127.09,51.67,102.13,102.21,49.43,23.08,36.26,119.38,4.55,70.27,60.26,23.56,49.89,62.07,68.85,54.78,48.4,28.42,88.75,70.76,103.34,39.5,40.735,53.39,40.3,60.1974,28.43,25.065,90.3671,75.39,16.58,124.16,29.85,70.74
2019-06-11,61.23,16.14,43.37,99.6,70.77,18.01,62.02,,33.775,34.331,33.84,13.55,48.9,51.78,120.55,18.075,61.88,135.58,63.86,11.17,99.93,1177.961,41.82,52.99,46.2,11.09,126.58,51.45,102.42,101.84,49.51,22.73,35.99,119.26,4.57,69.95,61.29,23.57,50.06,61.73,69.7,54.45,48.6,28.38,88.97,70.39,103.28,39.62,40.749,53.37,40.66,60.1245,29.78,25.01,90.1596,75.72,16.51,123.69,30.28,70.46
2019-06-12,62.04,16.21,43.835,99.04,70.22,18.31,62.52,,33.8716,34.1559,34.05,13.59,48.42,51.295,122.04,17.89,62.146,136.95,64.19,11.02,100.82,1166.888,42.21,53.89,45.59,11.01,127.87,51.83,102.88,101.68,49.92,22.74,35.99,118.86,4.66,70.3,60.93,23.12,50.32,61.35,70.65,55.05,48.01,27.32,90.87,71.17,102.36,39.68,41.39,52.39,41.01,59.4595,29.42,25.075,91.2385,75.0,15.86,125.25,30.58,69.51
2019-06-13,62.28,16.21,43.01,99.15,70.33,18.5,59.88,,33.8448,34.3189,33.79,13.83,48.68,51.465,121.72,17.79,62.022,137.55,64.06,11.21,101.71,1159.022,46.99,53.31,45.76,11.06,128.21,51.89,104.35,101.68,50.93,22.93,35.95,118.58,4.79,69.48,61.79,23.12,50.36,61.33,70.8,55.16,47.98,27.52,91.09,69.2,103.03,39.73,40.969,52.27,41.31,59.6873,29.06,24.395,89.7239,75.15,15.91,124.79,30.66,69.77
2019-06-14,62.06,16.32,43.035,99.67,70.59,18.66,59.88,,33.9306,34.4336,34.59,13.82,48.56,51.755,122.57,17.785,62.22,138.05,64.22,11.36,102.27,1172.093,46.78,53.45,46.25,11.15,129.65,52.15,104.81,101.47,52.02,22.86,36.14,120.31,4.74,69.42,61.73,23.32,50.52,61.73,71.42,55.36,48.36,27.85,90.94,69.05,103.55,39.79,40.915,52.71,41.59,59.8148,29.14,24.3,90.5642,75.91,15.56,126.7,30.82,70.35
2019-06-17,63.14,16.37,43.815,99.56,70.61,19.02,59.44,,33.9199,34.5846,34.53,13.75,49.35,51.79,121.84,18.085,62.856,138.75,64.76,11.7,103.05,1188.117,47.52,53.53,45.94,11.12,129.66,52.08,105.69,102.23,52.38,22.82,36.55,120.27,4.7,70.04,62.13,23.23,51.0,61.94,71.79,54.8,47.84,27.7,91.09,69.23,103.67,39.29,41.053,52.84,41.7,59.5324,29.35,24.07,90.3878,75.97,15.94,126.36,31.41,71.0
2019-06-18,63.97,16.36,44.055,100.51,71.16,19.26,60.25,,34.424,34.337,34.97,13.94,49.62,52.175,122.73,18.21,62.508,141.01,65.4,11.88,102.8,1207.67,46.74,53.67,46.3,11.43,130.93,52.21,106.96,102.36,52.61,22.95,36.66,122.8,4.83,70.12,62.94,23.73,51.29,62.3,72.48,55.16,48.62,28.19,91.53,70.24,105.36,39.88,40.719,53.5,41.69,60.1154,30.51,24.335,90.8547,76.9,16.19,126.3,31.65,71.08
2019-06-19,64.33,16.43,43.925,100.25,71.26,19.24,60.46,,34.2685,34.0834,35.17,13.81,49.28,52.15,122.52,17.935,62.736,143.07,64.88,11.62,102.56,1192.533,45.75,53.71,46.42,11.21,131.32,52.56,106.97,102.57,51.95,22.92,36.74,123.21,4.85,70.29,63.25,23.7,51.31,62.55,72.01,54.94,49.02,28.18,92.25,70.74,105.19,39.86,43.495,53.6,41.69,60.161,29.94,24.385,91.9128,76.97,16.14,126.76,31.49,71.3
2019-06-20,65.82,16.47,42.695,100.43,71.38,20.22,60.15,,34.2256,33.9445,35.12,13.93,49.36,52.51,122.91,18.32,63.426,143.35,63.98,11.83,101.68,1195.662,46.03,54.31,46.69,11.86,128.52,52.67,109.21,101.68,51.65,23.07,37.46,123.42,5.04,69.59,64.4,23.93,50.2,62.57,72.25,54.87,49.09,28.41,91.8,69.76,105.43,39.75,43.302,53.84,41.98,60.0426,30.0,24.25,91.0829,76.75,16.74,126.12,32.21,71.41
2019-06-21,66.71,16.53,41.35,99.94,71.51,20.56,59.9,,34.1237,33.8842,34.95,14.01,49.32,52.55,122.94,18.175,63.462,143.0,63.81,11.66,101.07,1188.741,45.7,54.32,46.64,11.95,127.23,52.83,110.6,100.14,51.82,23.01,36.73,122.81,5.15,67.34,64.39,23.85,49.91,62.61,72.32,54.59,49.03,28.18,92.47,69.38,105.0,39.2,43.15,53.7,41.75,59.9424,29.81,24.135,90.3464,76.5,16.8,126.08,31.93,71.87
2019-06-24,68.93,16.41,42.255,99.78,71.69,21.41,60.12,,33.9842,33.7212,34.66,13.96,49.54,52.575,121.56,18.245,62.822,141.14,63.75,11.58,101.51,1192.981,45.17,54.46,46.29,12.34,128.49,52.59,113.74,99.2,51.29,23.07,36.62,122.88,5.2,67.2,64.42,23.82,49.51,61.8,72.36,54.94,48.5,28.2,92.65,69.29,104.99,39.08,41.07,53.63,42.03,59.6508,30.1,24.2,90.0144,76.8,16.7,126.11,32.96,70.71
2019-06-25,67.5,16.32,41.58,98.91,71.36,21.08,59.98,,33.7107,33.4132,35.07,13.71,49.14,52.2,120.34,18.155,61.822,140.45,63.75,11.53,99.85,1176.743,44.69,54.29,45.85,12.4,126.54,52.26,111.49,98.86,50.43,22.95,36.38,122.01,5.12,67.0,64.04,23.81,49.35,61.68,71.25,53.87,47.97,28.3,91.68,69.44,104.15,38.9,37.379,54.04,41.51,59.1589,29.99,24.155,88.3753,76.3,16.72,124.81,32.4,70.16
2019-06-26,67.07,16.16,40.995,98.52,71.13,20.81,59.42,,33.4425,33.6004,34.45,13.86,48.38,52.03,119.25,18.27,61.284,140.66,62.9,11.78,99.66,1171.274,44.78,54.14,46.01,12.42,124.12,51.88,110.21,98.78,49.99,22.62,36.64,120.14,5.03,66.61,64.26,23.8,48.94,61.33,70.8,53.84,47.98,27.86,89.34,69.03,103.74,38.5,37.945,54.14,41.43,59.1225,29.6,24.065,86.7674,76.21,17.56,122.56,31.85,70.51
2019-06-27,66.66,15.85,41.75,98.43,70.98,20.59,59.73,,33.4908,33.9325,34.77,13.71,48.64,51.01,120.0,17.58,61.35,141.38,63.6,11.13,100.55,1189.394,45.77,53.49,46.58,12.26,124.55,51.59,109.55,99.35,50.37,22.54,35.87,120.87,5.04,67.04,64.86,23.78,49.2,61.43,70.3,53.98,47.99,27.89,90.4,69.49,103.46,39.03,39.466,54.0,40.73,58.5394,29.93,24.17,87.2964,76.12,16.69,125.14,31.36,71.17
2019-06-28,67.14,15.87,41.245,98.92,70.34,20.67,59.58,,33.6034,33.8902,35.21,14.04,48.36,51.49,121.2,17.655,61.686,142.68,64.22,11.55,100.68,1203.04,46.07,53.51,47.19,12.44,126.0,51.71,111.15,99.37,50.68,22.84,36.26,121.02,5.06,67.05,65.16,23.8,49.14,62.21,70.05,54.04,48.75,28.21,91.07,70.1,104.07,39.2,39.358,54.23,40.85,59.1407,30.22,24.205,87.6388,76.52,16.68,125.1,31.67,72.09
2019-07-02,67.45,15.94,41.42,99.92,70.77,20.47,60.44,,34.0808,34.3853,36.24,14.06,48.97,52.075,123.51,17.42,61.906,140.85,65.38,11.56,102.51,1194.989,47.76,54.05,47.11,12.35,129.06,52.0,111.63,99.34,51.07,22.91,35.94,122.81,5.01,66.73,63.43,24.28,49.11,62.52,70.44,54.91,48.57,28.21,91.19,71.38,104.83,39.33,40.92,54.64,40.85,58.8583,30.11,24.5,89.1326,77.05,16.03,126.72,31.32,73.43
2019-07-03,67.59,16.05,42.645,100.3,71.16,20.93,60.42,,34.5635,34.3913,36.29,14.22,49.85,52.19,124.27,17.475,62.568,142.27,65.49,11.69,102.75,1218.694,48.89,54.51,47.55,12.17,128.72,52.23,109.56,100.43,51.47,23.08,36.02,123.62,5.06,67.24,63.77,24.29,49.26,62.96,70.14,55.35,49.26,28.41,92.46,71.37,105.61,39.67,41.035,54.76,41.3,60.1063,29.58,24.415,89.6306,77.54,15.96,127.18,31.37,72.89
2019-07-04,67.5,16.16,42.275,100.35,71.2,21.1,60.4,,34.3275,34.6147,36.2,14.12,49.57,52.12,124.65,17.64,63.032,142.22,65.17,11.68,102.27,1213.908,48.42,54.56,47.66,12.09,129.66,52.19,110.27,100.35,51.01,23.08,35.92,123.5,5.11,67.15,63.06,24.29,49.25,63.11,70.12,55.38,49.4,28.33,92.87,71.55,105.42,39.73,41.404,54.73,41.62,59.6599,29.47,24.26,89.8173,77.74,16.34,126.79,31.6,73.32
2019-07-05,67.43,16.1,41.885,100.88,70.98,20.67,60.45,,34.2202,34.6027,36.16,14.15,49.51,52.225,123.99,17.45,62.368,142.59,65.35,11.69,101.39,1212.729,48.41,54.2,47.59,11.77,127.12,52.22,109.34,100.01,50.9,23.08,35.93,124.13,5.01,67.03,62.97,24.27,49.53,63.31,69.93,54.9,49.16,28.18,91.85,71.44,105.69,39.72,41.059,55.16,41.1,59.3775,28.82,24.53,89.6928,77.65,16.57,126.58,30.66,73.28
2019-07-08,67.04,16.14,41.685,100.44,70.87,20.76,59.93,,33.8877,34.8381,36.03,14.14,49.46,51.89,122.77,17.055,62.4,143.56,64.55,11.75,100.8,1219.279,49.24,54.38,47.11,11.55,126.5,52.24,109.5,99.42,50.79,23.17,36.13,124.27,5.02,66.76,62.14,24.24,49.4,63.22,68.66,54.73,48.76,28.11,91.48,70.92,105.16,40.0,42.147,54.95,41.08,59.086,28.42,24.365,89.838,77.42,16.5,125.61,30.6,73.08
2019-07-09,67.8,16.19,42.025,100.95,71.01,21.09,60.56,,34.2041,35.0253,35.82,14.22,49.48,51.65,123.03,17.595,62.666,143.45,65.5,11.96,102.44,1212.339,49.75,54.38,47.99,10.8,127.72,52.49,111.8,100.12,51.27,23.28,36.79,126.23,5.15,67.05,61.35,24.64,49.24,63.89,67.53,55.73,49.55,28.14,92.49,70.65,105.52,39.51,42.274,55.25,42.15,59.8057,28.05,24.52,90.2945,76.84,16.43,127.84,31.18,72.9
2019-07-10,68.03,16.23,42.895,100.23,70.78,21.63,60.32,,34.2363,35.2125,35.8,14.02,49.65,51.685,121.74,18.075,61.582,145.08,65.74,12.26,102.2,1213.109,49.2,54.7,48.06,11.08,127.25,52.51,112.29,100.68,50.78,23.39,36.82,126.55,5.39,67.31,61.19,24.08,49.6,64.0,66.26,55.61,49.96,28.29,93.06,70.36,105.17,39.58,41.724,54.93,42.41,60.6802,28.14,24.39,90.3049,76.42,16.78,126.59,31.65,72.79
2019-07-11,67.81,16.24,42.42,100.37,70.52,21.41,60.44,,34.1612,34.6329,35.49,13.9,49.1,51.755,122.16,18.02,62.038,144.8,66.04,12.31,102.94,1213.372,49.94,54.62,48.11,11.39,125.45,52.71,111.45,101.52,50.87,23.45,37.04,126.34,5.25,67.59,60.97,23.99,49.63,63.74,65.3,56.03,50.21,28.17,93.24,70.42,104.85,39.53,41.121,54.75,42.38,60.8624,28.12,24.445,90.5331,76.67,16.77,126.05,31.18,72.42
2019-07-12,67.63,16.23,41.965,100.01,69.83,21.51,60.33,,34.3758,33.9989,36.37,14.46,48.87,51.57,122.13,18.06,62.35,144.63,66.08,12.46,102.02,1213.84,49.64,53.95,47.61,11.43,125.67,52.06,111.79,101.14,51.53,23.27,37.25,126.3,5.27,67.08,62.17,24.02,49.56,63.28,65.06,55.36,49.89,28.07,94.64,70.35,104.33,39.34,40.406,54.66,42.08,60.161,28.26,24.4,91.0829,76.53,16.91,126.26,31.42,73.57
2019-07-15,67.69,16.14,41.45,99.42,69.49,21.31,60.46,,34.4079,34.4155,36.01,13.33,48.89,51.465,122.12,17.965,61.932,145.22,66.39,12.47,102.75,1229.621,49.94,54.28,47.37,11.95,126.76,51.89,112.04,101.23,52.06,23.24,37.29,126.54,5.26,67.15,62.73,24.07,49.7,63.32,65.58,55.75,49.77,28.29,94.26,70.86,104.25,39.59,42.28,55.0,42.0,60.0243,28.43,24.405,91.9543,76.56,17.72,126.56,31.53,74.14
2019-07-16,67.41,16.26,41.55,99.43,69.42,21.03,60.0,,34.1559,34.5906,35.87,13.16,48.79,51.17,124.57,17.625,64.45,145.2,67.24,12.33,102.34,1212.661,50.28,53.8,47.0,12.69,127.07,51.79,110.98,100.87,52.73,23.15,37.01,126.0,5.27,66.86,63.22,24.17,49.67,63.23,66.65,55.52,49.98,28.34,94.17,70.33,104.42,39.28,41.56,55.43,41.27,59.9697,28.8,24.16,91.6846,76.71,17.52,126.96,32.27,74.58
2019-07-17,69.0,16.37,40.7,98.92,69.07,21.83,59.9,,33.8555,34.5,35.8,13.18,48.8,50.9,120.83,17.375,63.836,144.91,66.62,12.37,102.97,1205.029,49.88,53.98,47.12,12.39,127.36,51.78,114.38,100.36,52.44,23.32,36.5,125.98,5.41,66.91,62.42,24.03,49.64,63.1,66.62,55.47,49.56,28.37,94.78,70.05,104.33,39.99,42.465,55.44,40.98,59.7237,29.0,24.28,91.6431,76.77,17.32,126.31,34.3,74.42
2019-07-18,70.44,16.46,39.795,99.1,69.37,22.46,60.1,,34.0325,34.488,35.39,13.37,48.52,51.19,120.83,16.94,62.926,143.48,66.79,12.07,103.61,1216.033,48.56,54.19,47.29,12.52,127.59,51.88,116.76,99.99,52.35,23.39,36.12,125.72,5.62,66.91,62.04,24.14,49.57,63.06,66.56,55.64,49.51,28.27,95.32,69.98,104.5,39.92,43.143,55.16,40.65,59.8786,28.7,24.205,92.3796,77.0,17.19,124.93,35.17,74.43
2019-07-19,69.94,16.39,39.825,98.71,69.37,22.5,59.59,,33.6785,34.4215,35.12,13.35,48.6,51.34,119.69,17.025,62.154,144.48,66.31,12.41,102.9,1207.271,48.59,54.02,46.8,13.31,125.77,51.58,117.86,99.6,51.49,23.35,36.37,124.71,5.61,66.86,62.94,24.32,49.38,63.33,67.27,55.82,49.73,28.47,95.38,69.59,104.91,39.67,43.105,55.36,40.69,60.1245,28.99,24.105,91.6742,76.77,17.2,123.55,34.91,74.42
2019-07-22,70.37,16.38,39.81,98.69,69.36,22.77,59.84,,33.7589,34.663,35.5,13.52,49.06,51.385,119.48,17.015,62.388,144.15,66.67,12.52,104.13,1215.39,48.82,53.82,46.84,13.05,127.57,51.59,118.39,100.09,51.31,23.18,36.86,124.03,5.56,67.19,63.04,24.44,49.58,63.31,67.39,56.91,50.06,28.34,95.85,69.9,104.72,39.74,43.946,55.41,40.84,60.5618,29.12,23.93,92.639,76.87,17.27,124.23,35.65,74.3
2019-07-23,69.93,16.4,40.52,99.16,69.82,22.71,60.42,,34.0647,34.8442,35.43,13.21,49.22,51.565,119.53,17.195,62.332,144.47,66.71,12.67,104.03,1221.482,48.54,53.96,46.54,12.95,130.68,51.77,117.57,100.32,52.3,23.33,37.14,124.13,5.52,67.86,65.31,24.47,50.17,63.47,68.47,56.82,49.84,28.58,97.3,69.34,105.5,39.88,43.4,55.53,40.74,60.2612,29.78,24.01,93.1888,77.26,17.42,124.86,35.45,74.29
2019-07-24,70.59,16.34,40.95,99.79,70.29,22.82,60.17,,34.66,35.0132,35.9,13.08,48.96,51.935,123.46,16.96,62.798,145.42,67.98,12.29,104.44,1249.661,48.65,53.88,46.01,12.88,134.76,51.88,117.98,99.63,51.74,23.24,37.36,124.45,5.59,66.41,66.36,24.51,50.21,64.01,68.2,57.51,49.45,28.52,97.88,70.43,105.04,39.97,43.334,55.46,40.1,59.4504,30.03,23.925,92.1825,77.53,17.26,123.72,36.02,74.44
